,from_id,total_distance,walking_distance,transfers,travel_time_total,walking_time,wait_time_total
1599,o_360470692002,2324.476898,1373.035,0,27.63333333,23.23333333,3.066666667
1600,o_360470696011,2904.412303,2666.188,0,46.23333333,45.31666667,1.066666667
1601,o_360470696012,3670.894868,2120.997,0,41.61666667,36.15,2.416666667
1602,o_360470696021,3410.678325,3160.406,0,54.56666667,53.68333333,1.633333333
1603,o_360470696022,3215.675325,2965.403,0,51.3,50.41666667,4.9
1604,o_360470696023,4516.156585,3291.321,0,59.61666667,55.85,3.183333333
1605,o_360470698001,3219.117325,2968.845,0,51.45,50.56666667,4.75
1606,o_360470698002,3409.294722,2363.63,0,43.68333333,39.88333333,1.766666667
1607,o_360470700001,4970.154185,3246.942,0,60.58333333,55.11666667,2.216666667
1608,o_360470700002,5090.785837,2127.121,1,49.11666667,36.2,8.083333333
1609,o_360470702011,5786.528358,885.048,1,33.98333333,14.95,7.45
1610,o_360470702012,4570.400155,2263.412,1,48.9,38.21666667,5.05
1611,o_360470702013,4948.371517,2757.382,1,57.21666667,46.81666667,6.116666667
1612,o_360470702014,4480.170155,2173.182,1,47.31666667,36.63333333,6.633333333
1613,o_360470702015,4866.553572,2915.605,1,58.6,49.26666667,4.733333333
1614,o_360470706011,5922.037226,3574.542,0,67.78333333,60.2,2.233333333
1615,o_360470706012,4304.379335,2290.98,1,48.25,38.81666667,5.7
1616,o_360470706021,8793.697679,3555.031,2,78.36666667,59.63333333,9.183333333
1617,o_360470720001,2545.998626,1368.501,0,28.65,23.28333333,1.966666667
1618,o_360470722001,4358.645487,1327.255,1,33.15,22.6,4.483333333
1619,o_360470722002,2433.967898,1482.526,0,29.51666667,25.11666667,1.1
1620,o_360470724001,3494.493552,1605.298,0,33.75,27.16666667,2.883333333
1621,o_360470724002,2551.715731,1860.813,0,34.53333333,31.73333333,2.366666667
1622,o_360470726001,2006.735426,1576.489,0,28.81666667,26.63333333,1.8
1623,o_360470728001,2986.952731,2296.05,0,41.81666667,39.01666667,2.083333333
1624,o_360470728002,2177.372701,2014.593,0,34.88333333,34.25,2.2
1625,o_360470730001,2253.234214,2008.415,0,35.26666667,34.11666667,2.95
1626,o_360470730002,1492.399007,1388.724,0,24.18333333,23.6,1.6
1627,o_360470732001,1856.915099,405.23,0,12.55,6.9,1.9
1628,o_360470732002,2352.517214,2107.698,0,36.91666667,35.76666667,1.3
1629,o_360470734001,2296.557878,1228.716,0,24.16666667,20.9,1.033333333
1630,o_360470734002,1592.929398,1205.721,0,22.15,20.5,3.183333333
1631,o_360470736001,1880.196099,428.511,0,12.91666667,7.266666667,1.533333333
1632,o_360470736002,973.7354262,543.489,0,11.35,9.166666667,2.266666667
1633,o_360470736003,1456.211398,1069.003,0,19.78333333,18.13333333,5.55
1634,o_360470738001,1385.136398,997.928,0,18.58333333,16.93333333,6.75
1635,o_360470738002,951.9354262,521.689,0,11.03333333,8.85,2.583333333
1636,o_360470738003,883.9424262,453.696,0,9.866666667,7.683333333,3.75
1637,o_360470740001,1644.519398,1257.311,0,22.98333333,21.33333333,2.35
1638,o_360470740002,1440.341398,1053.133,0,19.55,17.9,5.783333333
1639,o_360470742001,1642.114878,574.273,0,13.05,9.783333333,3.15
1640,o_360470742002,1392.115295,570.042,0,12.21666667,9.7,3.983333333
1641,o_360470744001,1289.931107,1119.372,0,19.75,18.88333333,1.45
1642,o_360470744002,1076.545846,841.652,0,15.3,14.15,1.183333333
1643,o_360470746001,1004.075267,475.617,0,10.11666667,8.05,4.333333333
1644,o_360470746002,858.6818219,496.592,0,10.1,8.466666667,1.833333333
1645,o_360470748001,1026.026948,413.255,0,8.75,7.05,1.533333333
1646,o_360470748002,967.0459475,354.274,0,7.766666667,6.066666667,2.516666667
1647,o_360470750001,1638.755878,570.914,0,13.01666667,9.75,3.183333333
1648,o_360470750002,1211.970107,1041.411,0,18.36666667,17.5,2.833333333
1649,o_360470752001,1822.011386,1287.875,0,23.43333333,21.8,1.766666667
1650,o_360470754001,1181.899107,1011.34,0,17.9,17.03333333,3.3
1651,o_360470754002,1166.607107,996.048,0,17.7,16.83333333,3.5
1652,o_360470756001,1108.383045,950.417,0,16.76666667,16.15,1.283333333
1653,o_360470756002,1303.069852,1042.689,0,18.46666667,17.68333333,1.883333333
1654,o_360470758001,1267.550308,918.495,0,17.06666667,15.65,1.766666667
1655,o_360470758002,1081.399308,732.344,0,13.91666667,12.5,4.916666667
1656,o_360470760001,1464.517311,982.048,0,18.55,16.6,1.716666667
1657,o_360470760002,1343.126311,860.657,0,16.46666667,14.51666667,3.8
1658,o_360470760003,1572.630512,1411.517,0,24.51666667,23.7,2.3
1659,o_360470762001,2262.912295,1440.839,0,26.98333333,24.46666667,2.366666667
1660,o_360470762002,3175.702395,1340.013,0,27.25,22.75,6.55
1661,o_360470762003,3369.621395,1533.932,0,30.46666667,25.96666667,3.333333333
1662,o_360470764001,3197.101076,1364.382,1,29.78333333,23.03333333,6.8
1663,o_360470764002,4480.281242,809.185,1,24.01666667,13.68333333,5.483333333
1664,o_360470764003,3556.748395,1721.059,0,33.61666667,29.11666667,7.183333333
1665,o_360470766001,2751.778373,1521.979,0,29.18333333,25.76666667,6.4
1666,o_360470768001,1749.282703,1477.359,0,26.31666667,25,2.25
1667,o_360470768002,2438.11832,1434.771,0,26.88333333,24.38333333,6.916666667
1668,o_360470768003,2506.464206,469.839,1,15.48333333,7.95,5.283333333
1669,o_360470770001,2394.683512,1059.101,0,22.15,18.06666667,3.05
1670,o_360470770002,3180.393736,1046.838,2,26.25,17.76666667,11.98333333
1671,o_360470772001,2591.959512,1256.377,0,25.5,21.41666667,2.966666667
1672,o_360470772002,2270.753295,1448.68,0,26.95,24.43333333,1.516666667
1673,o_360470774001,2477.55773,1035.489,0,22.21666667,17.58333333,1.85
1674,o_360470774002,2424.77137,1063.795,0,22.53333333,18.15,1.533333333
1675,o_360470776001,2506.845289,756.022,0,18.28333333,12.91666667,1.183333333
1676,o_360470776002,2068.320512,732.738,0,16.56666667,12.48333333,2.9
1677,o_360470776003,2456.954878,1389.113,0,26.78333333,23.51666667,1.683333333
1678,o_360470780001,3006.088289,1255.265,0,26.75,21.38333333,1.716666667
1679,o_360470780002,2904.690289,1153.867,0,25.13333333,19.76666667,3.333333333
1680,o_360470782001,2589.772433,1447.779,0,29.38333333,24.38333333,2.066666667
