,from_id,total_distance,walking_distance,transfers,travel_time_total,walking_time,wait_time_total
203,o_360850170141,4605.920529,3456.618,0,60.45,58.45,20.9
204,o_360850170142,4371.417529,3222.115,0,56.5,54.5,21.56666667
205,o_360850170151,5095.951529,3946.649,0,68.48333333,66.48333333,12.86666667
206,o_360850170161,7702.130574,1877.406,1,42.98333333,31.76666667,9.366666667
207,o_360850170162,8773.121221,2038.23,1,48.95,34.35,9.55
208,o_360850173001,5949.12357,1774.615,2,45.6,30.06666667,13.4
209,o_360850173002,6097.981464,1352.299,2,41.03333333,22.96666667,13.83333333
210,o_360850176001,2428.837834,848.196,0,17.7,14.26666667,3.466666667
211,o_360850176002,3737.059871,802.173,0,19.91666667,13.53333333,1.25
212,o_360850176003,2967.538945,907.061,0,19.75,15.26666667,1.416666667
213,o_360850176004,3362.757361,658.15,0,16.95,11.06666667,4.216666667
214,o_360850177011,3305.091411,2656.656,0,47.41666667,44.68333333,2.033333333
215,o_360850177012,5977.131708,3104.964,0,62.83333333,52.33333333,1.533333333
216,o_360850177013,8717.503491,2263.133,1,59.9,38.15,5.466666667
217,o_360850177014,5062.910042,2326.68,0,50.06666667,39.11666667,2.166666667
218,o_360850177021,4988.890571,1038.272,1,32.76666667,17.5,4.916666667
219,o_360850177022,4954.268385,1253.283,0,35.98333333,21.13333333,1.5
220,o_360850181001,9071.921722,1093.212,1,45.55,18.36666667,5.133333333
221,o_360850181002,9795.544956,2837.224,1,71,47.86666667,5.866666667
222,o_360850187011,6691.6329,1088.095,1,37.28333333,18.31666667,6.833333333
