GEOID_TEXT,GEOID,NAME,borough,total_population,total_households,no_vehicle_households,no_vehicle_rate,total_workers_16_plus,public_transit_workers,public_transit_commute_rate,under_18_population,under_18_rate,age_65_plus_population,age_65_plus_rate,white_non_hispanic_population,white_non_hispanic_rate,black_non_hispanic_population,black_non_hispanic_rate,asian_non_hispanic_population,asian_non_hispanic_rate,hispanic_population,hispanic_rate,limited_english_households,limited_english_rate,TRACT_GEOID,tract_poverty_universe,tract_below_poverty_population,tract_poverty_rate,tract_disability_universe,tract_disabled_population,tract_disability_rate,tract_insurance_universe,tract_uninsured_population,tract_uninsured_rate,ALAND,land_area_sq_km,population_density_per_sq_km
360610124005,360610124005,Block Group 5; Census Tract 124; New York County; New York,Manhattan,739,261,261,1,349,53,0.1518624642,0,0,245,0.3315290934,457,0.6184032476,24,0.03247631935,178,0.2408660352,80,0.1082543978,0,0,36061012400,8258,445,0.05388713974,8670,722,0.08327566321,8670,142,0.01637831603,17297,0.017297,42724.17182
360610126015,360610126015,Block Group 5; Census Tract 126.01; New York County; New York,Manhattan,2324,986,673,0.6825557809,1512,380,0.2513227513,465,0.2000860585,126,0.05421686747,1436,0.6179001721,0,0,170,0.07314974182,575,0.2474182444,153,0.1551724138,36061012601,7014,308,0.04391217565,7014,534,0.07613344739,7014,70,0.00998003992,19747,0.019747,117688.7629
360610127005,360610127005,Block Group 5; Census Tract 127; New York County; New York,Manhattan,1121,846,806,0.9527186761,710,83,0.1169014085,0,0,202,0.1801962533,584,0.5209634255,0,0,244,0.2176628011,175,0.1561106155,32,0.0378250591,36061012700,6307,709,0.1124147772,6307,840,0.1331853496,6307,356,0.0564452196,21857,0.021857,51287.91691
360610128005,360610128005,Block Group 5; Census Tract 128; New York County; New York,Manhattan,826,495,390,0.7878787879,332,106,0.3192771084,115,0.1392251816,458,0.5544794189,603,0.7300242131,0,0,134,0.1622276029,89,0.107748184,0,0,36061012800,5163,161,0.03118342049,5163,413,0.07999225257,5163,56,0.01084640713,25835,0.025835,31972.13083
360610133005,360610133005,Block Group 5; Census Tract 133; New York County; New York,Manhattan,1620,799,776,0.9712140175,872,443,0.5080275229,89,0.0549382716,362,0.2234567901,816,0.5037037037,46,0.02839506173,308,0.1901234568,423,0.2611111111,120,0.1501877347,36061013300,6146,712,0.1158477058,6146,293,0.04767328344,6146,285,0.04637162382,43496,0.043496,37244.80412
360610134005,360610134005,Block Group 5; Census Tract 134; New York County; New York,Manhattan,700,508,465,0.9153543307,452,210,0.4646017699,95,0.1357142857,298,0.4257142857,473,0.6757142857,0,0,0,0,227,0.3242857143,0,0,36061013400,10399,1010,0.09712472353,10475,840,0.08019093079,10475,90,0.008591885442,18395,0.018395,38053.81897
360610137005,360610137005,Block Group 5; Census Tract 137; New York County; New York,Manhattan,1099,613,613,1,868,283,0.3260368664,8,0.007279344859,109,0.0991810737,396,0.3603275705,316,0.2875341219,263,0.2393084622,62,0.05641492266,0,0,36061013700,6557,503,0.07671191093,6600,540,0.08181818182,6600,71,0.01075757576,23529,0.023529,46708.3174
360610138005,360610138005,Block Group 5; Census Tract 138; New York County; New York,Manhattan,1812,1102,1048,0.9509981851,1220,219,0.1795081967,141,0.07781456954,210,0.1158940397,1600,0.8830022075,0,0,131,0.07229580574,81,0.04470198675,0,0,36061013800,11161,609,0.05456500314,11161,453,0.04058776095,11161,451,0.04040856554,18433,0.018433,98301.95844
360610139005,360610139005,Block Group 5; Census Tract 139; New York County; New York,Manhattan,1227,773,773,1,1091,463,0.4243813016,0,0,213,0.173594132,763,0.6218418908,72,0.0586797066,187,0.152404238,140,0.1140994295,0,0,36061013900,9918,396,0.03992740472,9952,1678,0.1686093248,9952,203,0.02039790997,21792,0.021792,56305.06608
360610013005,360610013005,Block Group 5; Census Tract 13; New York County; New York,Manhattan,129,62,62,1,100,0,0,29,0.2248062016,0,0,60,0.4651162791,0,0,31,0.2403100775,38,0.2945736434,0,0,36061001300,5062,600,0.1185302252,5062,67,0.01323587515,5062,536,0.1058870012,129680,0.12968,994.7563233
360610140005,360610140005,Block Group 5; Census Tract 140; New York County; New York,Manhattan,1430,631,279,0.442155309,508,65,0.1279527559,258,0.1804195804,487,0.3405594406,1065,0.7447552448,67,0.04685314685,117,0.08181818182,73,0.05104895105,0,0,36061014000,8030,431,0.05367372354,8030,569,0.07085927771,8030,160,0.0199252802,38700,0.0387,36950.90439
360610142005,360610142005,Block Group 5; Census Tract 142; New York County; New York,Manhattan,733,265,137,0.5169811321,606,90,0.1485148515,93,0.1268758527,175,0.238744884,520,0.7094133697,0,0,0,0,0,0,0,0,36061014200,3979,260,0.06534305102,3979,230,0.05780346821,3979,167,0.04197034431,24937,0.024937,29394.07306
360610144025,360610144025,Block Group 5; Census Tract 144.02; New York County; New York,Manhattan,1185,622,622,1,863,248,0.2873696408,20,0.01687763713,328,0.2767932489,843,0.7113924051,0,0,17,0.01434599156,325,0.2742616034,38,0.06109324759,36061014402,6799,530,0.07795264009,6799,606,0.08913075452,6799,251,0.0369171937,18093,0.018093,65494.9428
360610145005,360610145005,Block Group 5; Census Tract 145; New York County; New York,Manhattan,536,340,232,0.6823529412,176,45,0.2556818182,14,0.02611940299,233,0.4347014925,310,0.578358209,0,0,167,0.3115671642,59,0.1100746269,105,0.3088235294,36061014500,6020,369,0.06129568106,7297,338,0.04632040565,7297,316,0.043305468,22093,0.022093,24261.07817
360610146025,360610146025,Block Group 5; Census Tract 146.02; New York County; New York,Manhattan,700,488,410,0.8401639344,290,222,0.7655172414,74,0.1057142857,416,0.5942857143,666,0.9514285714,0,0,0,0,25,0.03571428571,0,0,36061014602,8144,549,0.06741159136,8144,1245,0.1528732809,8144,199,0.02443516699,18228,0.018228,38402.45776
360610148025,360610148025,Block Group 5; Census Tract 148.02; New York County; New York,Manhattan,688,285,237,0.8315789474,335,117,0.3492537313,111,0.1613372093,90,0.1308139535,624,0.9069767442,0,0,40,0.05813953488,9,0.01308139535,0,0,36061014802,7150,269,0.03762237762,7150,478,0.06685314685,7150,720,0.1006993007,13409,0.013409,51308.82243
360610149005,360610149005,Block Group 5; Census Tract 149; New York County; New York,Manhattan,1366,703,686,0.9758179232,664,242,0.3644578313,172,0.1259150805,391,0.2862371889,806,0.5900439239,0,0,471,0.3448023426,16,0.01171303075,0,0,36061014900,5681,518,0.09118113008,6074,467,0.07688508396,6074,60,0.009878169246,13873,0.013873,98464.64355
360610015025,360610015025,Block Group 5; Census Tract 15.02; New York County; New York,Manhattan,595,317,317,1,595,318,0.5344537815,0,0,0,0,444,0.7462184874,0,0,79,0.1327731092,27,0.04537815126,0,0,36061001502,7414,430,0.05799838144,8373,397,0.04741430789,8373,321,0.03833751344,6334,0.006334,93937.48027
360610152005,360610152005,Block Group 5; Census Tract 152; New York County; New York,Manhattan,1404,614,432,0.7035830619,870,89,0.1022988506,341,0.2428774929,132,0.09401709402,930,0.6623931624,0,0,85,0.06054131054,60,0.04273504274,26,0.04234527687,36061015200,7667,1604,0.2092082953,7667,1367,0.1782965958,7667,241,0.03143341594,17363,0.017363,80861.60226
360610153025,360610153025,Block Group 5; Census Tract 153.02; New York County; New York,Manhattan,649,398,338,0.8492462312,363,163,0.4490358127,161,0.2480739599,80,0.1232665639,486,0.748844376,0,0,80,0.1232665639,46,0.07087827427,0,0,36061015302,5448,335,0.06149045521,5448,435,0.07984581498,5448,167,0.03065345081,8629,0.008629,75211.49612
360610155025,360610155025,Block Group 5; Census Tract 155.02; New York County; New York,Manhattan,544,264,203,0.7689393939,356,119,0.3342696629,60,0.1102941176,54,0.09926470588,385,0.7077205882,0,0,80,0.1470588235,0,0,0,0,36061015502,5500,697,0.1267272727,5500,590,0.1072727273,5500,73,0.01327272727,8597,0.008597,63277.88764
360610157005,360610157005,Block Group 5; Census Tract 157; New York County; New York,Manhattan,1267,878,768,0.874715262,909,423,0.4653465347,115,0.090765588,328,0.2588792423,1103,0.8705603788,0,0,99,0.07813733228,18,0.01420678769,0,0,36061015700,10219,450,0.04403561992,10669,966,0.09054269379,10669,388,0.03636704471,22065,0.022065,57421.25538
360610159005,360610159005,Block Group 5; Census Tract 159; New York County; New York,Manhattan,1216,815,759,0.9312883436,992,214,0.2157258065,0,0,354,0.2911184211,726,0.5970394737,54,0.04440789474,208,0.1710526316,228,0.1875,101,0.1239263804,36061015900,9194,481,0.0523167283,9194,760,0.08266260605,9194,236,0.02566891451,23722,0.023722,51260.43335
360610161005,360610161005,Block Group 5; Census Tract 161; New York County; New York,Manhattan,1074,599,480,0.8013355593,672,314,0.4672619048,92,0.08566108007,249,0.2318435754,680,0.6331471136,13,0.01210428305,173,0.1610800745,169,0.1573556797,40,0.06677796327,36061016100,5756,342,0.05941626129,5756,441,0.07661570535,5756,12,0.002084781098,22101,0.022101,48595.0862
360610162005,360610162005,Block Group 5; Census Tract 162; New York County; New York,Manhattan,2194,1615,1615,1,791,557,0.7041719343,0,0,1095,0.499088423,577,0.2629899727,141,0.06426618049,123,0.05606198724,553,0.2520510483,68,0.04210526316,36061016200,9320,4456,0.478111588,9320,1824,0.1957081545,9320,156,0.01673819742,109639,0.109639,20011.12743
360610163005,360610163005,Block Group 5; Census Tract 163; New York County; New York,Manhattan,1733,834,671,0.8045563549,1156,664,0.5743944637,352,0.2031159838,168,0.09694171956,1065,0.6145412579,97,0.05597230237,292,0.1684939411,114,0.06578188113,62,0.07434052758,36061016300,7191,399,0.0554860242,7213,476,0.06599195896,7213,90,0.01247747123,40361,0.040361,42937.48916
360610165005,360610165005,Block Group 5; Census Tract 165; New York County; New York,Manhattan,1215,636,618,0.9716981132,609,279,0.4581280788,13,0.01069958848,479,0.3942386831,631,0.5193415638,42,0.03456790123,137,0.1127572016,405,0.3333333333,0,0,36061016500,7098,689,0.09706959707,7098,842,0.1186249648,7098,32,0.004508312201,21684,0.021684,56032.0974
360610166005,360610166005,Block Group 5; Census Tract 166; New York County; New York,Manhattan,1025,434,434,1,373,193,0.5174262735,287,0.28,134,0.1307317073,80,0.07804878049,202,0.1970731707,51,0.04975609756,679,0.6624390244,93,0.2142857143,36061016600,6760,2458,0.3636094675,6888,1381,0.2004936121,6888,392,0.05691056911,24900,0.0249,41164.65863
360610167005,360610167005,Block Group 5; Census Tract 167; New York County; New York,Manhattan,2084,708,506,0.7146892655,880,318,0.3613636364,617,0.2960652591,34,0.01631477927,1701,0.81621881,51,0.02447216891,195,0.09357005758,54,0.02591170825,11,0.01553672316,36061016700,7859,452,0.05751367859,7884,673,0.08536276002,7884,236,0.02993404363,27691,0.027691,75259.10946
360610169005,360610169005,Block Group 5; Census Tract 169; New York County; New York,Manhattan,634,285,265,0.9298245614,297,169,0.569023569,47,0.07413249211,156,0.2460567823,634,1,0,0,0,0,0,0,0,0,36061016900,8042,515,0.06403879632,8056,537,0.06665839126,8056,153,0.01899205561,21996,0.021996,28823.42244
360610016005,360610016005,Block Group 5; Census Tract 16; New York County; New York,Manhattan,1218,748,748,1,897,467,0.5206243032,139,0.1141215107,37,0.03037766831,500,0.4105090312,14,0.01149425287,581,0.4770114943,35,0.02873563218,81,0.1082887701,36061001600,7205,1244,0.1726578765,7221,846,0.1171582883,7221,335,0.04639246642,35682,0.035682,34134.85791
360610170005,360610170005,Block Group 5; Census Tract 170; New York County; New York,Manhattan,1628,524,524,1,990,714,0.7212121212,306,0.187960688,0,0,165,0.1013513514,219,0.1345208845,0,0,1233,0.7573710074,96,0.1832061069,36061017000,8766,2696,0.3075519051,8791,1176,0.1337731771,8791,830,0.09441474235,18842,0.018842,86402.71733
360610171005,360610171005,Block Group 5; Census Tract 171; New York County; New York,Manhattan,2679,1161,813,0.7002583979,1383,537,0.3882863341,663,0.2474804031,365,0.1362448675,2428,0.906308324,69,0.02575587906,0,0,106,0.03956700261,0,0,36061017100,8295,1417,0.1708257987,8419,809,0.09609217247,8419,47,0.005582610761,28905,0.028905,92682.92683
360610172005,360610172005,Block Group 5; Census Tract 172; New York County; New York,Manhattan,1393,377,377,1,473,473,1,623,0.4472361809,30,0.02153625269,76,0.05455850682,672,0.4824120603,82,0.05886575736,530,0.3804737976,30,0.07957559682,36061017200,5624,1439,0.2558677098,5630,931,0.1653641208,5630,516,0.09165186501,24716,0.024716,56360.25247
360610173005,360610173005,Block Group 5; Census Tract 173; New York County; New York,Manhattan,438,325,281,0.8646153846,147,56,0.380952381,0,0,296,0.6757990868,301,0.6872146119,31,0.07077625571,94,0.2146118721,12,0.02739726027,61,0.1876923077,36061017300,9343,557,0.05961682543,9343,1055,0.1129187627,9343,120,0.01284384031,21810,0.02181,20082.53095
360610175005,360610175005,Block Group 5; Census Tract 175; New York County; New York,Manhattan,797,456,456,1,400,193,0.4825,62,0.07779171895,184,0.2308657465,513,0.643663739,12,0.01505646173,64,0.08030112923,148,0.1856963614,0,0,36061017500,9742,321,0.03295011291,9760,1141,0.1169057377,9760,229,0.02346311475,22352,0.022352,35656.7645
360610177005,360610177005,Block Group 5; Census Tract 177; New York County; New York,Manhattan,1258,420,289,0.6880952381,427,278,0.6510538642,433,0.3441971383,450,0.3577106518,435,0.3457869634,0,0,47,0.0373608903,776,0.6168521463,21,0.05,36061017700,10030,1319,0.1315054835,10030,983,0.09800598205,10030,0,0,26564,0.026564,47357.3257
360610179005,360610179005,Block Group 5; Census Tract 179; New York County; New York,Manhattan,733,412,376,0.9126213592,518,325,0.6274131274,101,0.1377899045,0,0,428,0.5839017735,1,0.00136425648,179,0.24420191,59,0.08049113233,0,0,36061017900,9842,873,0.08870148344,9875,711,0.072,9875,877,0.08881012658,21866,0.021866,33522.36349
360610180005,360610180005,Block Group 5; Census Tract 180; New York County; New York,Manhattan,2452,1030,1030,1,751,322,0.4287616511,596,0.2430668842,373,0.1521207178,0,0,566,0.2308319739,430,0.1753670473,1456,0.5938009788,251,0.2436893204,36061018000,6980,2358,0.3378223496,6980,1256,0.1799426934,6980,560,0.08022922636,53416,0.053416,45903.84903
360610181005,360610181005,Block Group 5; Census Tract 181; New York County; New York,Manhattan,1945,897,581,0.6477146042,1136,389,0.3424295775,621,0.3192802057,385,0.1979434447,1180,0.6066838046,92,0.04730077121,31,0.01593830334,125,0.06426735219,37,0.04124860647,36061018100,8408,698,0.08301617507,8408,1053,0.1252378687,8408,174,0.02069457659,23382,0.023382,83183.64554
360610182005,360610182005,Block Group 5; Census Tract 182; New York County; New York,Manhattan,1522,676,676,1,622,335,0.538585209,308,0.2023653088,260,0.1708278581,0,0,801,0.5262812089,7,0.004599211564,714,0.4691195795,50,0.07396449704,36061018200,7098,2791,0.3932093547,7266,1765,0.2429121938,7266,440,0.06055601431,36909,0.036909,41236.55477
360610183005,360610183005,Block Group 5; Census Tract 183; New York County; New York,Manhattan,917,483,456,0.9440993789,646,342,0.5294117647,83,0.09051254089,205,0.2235550709,723,0.7884405671,21,0.02290076336,24,0.02617230098,90,0.09814612868,0,0,36061018300,8440,1463,0.1733412322,8440,991,0.1174170616,8440,268,0.0317535545,22643,0.022643,40498.1672
360610184005,360610184005,Block Group 5; Census Tract 184; New York County; New York,Manhattan,2848,1121,991,0.8840321142,1591,984,0.6184789441,632,0.2219101124,272,0.09550561798,327,0.1148174157,396,0.1390449438,94,0.03300561798,1888,0.6629213483,86,0.07671721677,36061018400,8225,2108,0.2562917933,8225,1316,0.16,8225,296,0.03598784195,51875,0.051875,54901.20482
360610187005,360610187005,Block Group 5; Census Tract 187; New York County; New York,Manhattan,1586,709,709,1,465,174,0.3741935484,250,0.157629256,321,0.2023959647,889,0.5605296343,218,0.1374527112,112,0.07061790668,357,0.2250945776,132,0.1861777151,36061018700,9862,952,0.09653214358,9907,860,0.08680730796,9907,205,0.02069243969,21637,0.021637,73300.36512
360610189005,360610189005,Block Group 5; Census Tract 189; New York County; New York,Manhattan,1607,604,604,1,607,530,0.8731466227,199,0.1238332296,843,0.5245799627,499,0.3105164904,611,0.3802115744,35,0.02177971375,444,0.2762912259,169,0.2798013245,36061018900,9819,3133,0.3190752622,9747,1644,0.1686672822,9747,171,0.01754385965,45780,0.04578,35102.66492
360610018005,360610018005,Block Group 5; Census Tract 18; New York County; New York,Manhattan,599,213,213,1,300,201,0.67,0,0,182,0.3038397329,163,0.2721202003,109,0.1819699499,251,0.4190317195,54,0.09015025042,76,0.3568075117,36061001800,6386,1327,0.2077983088,6646,747,0.1123984351,6646,802,0.1206740897,62459,0.062459,9590.291231
360610191005,360610191005,Block Group 5; Census Tract 191; New York County; New York,Manhattan,1170,471,320,0.6794055202,563,317,0.5630550622,192,0.1641025641,245,0.2094017094,528,0.4512820513,318,0.2717948718,14,0.01196581197,210,0.1794871795,52,0.110403397,36061019100,7906,742,0.09385277005,8008,1122,0.1401098901,8008,351,0.04383116883,29162,0.029162,40120.70503
360610193005,360610193005,Block Group 5; Census Tract 193; New York County; New York,Manhattan,1747,951,951,1,530,308,0.5811320755,56,0.03205495135,579,0.3314253005,281,0.1608471666,710,0.4064109903,285,0.163136806,423,0.2421293646,72,0.07570977918,36061019300,9098,1909,0.2098263355,9172,1605,0.1749890973,9172,639,0.06966855648,42697,0.042697,40916.22362
360610195005,360610195005,Block Group 5; Census Tract 195; New York County; New York,Manhattan,1147,571,571,1,719,286,0.3977746871,99,0.08631211857,234,0.2040104621,719,0.6268526591,141,0.122929381,109,0.09503051439,18,0.01569311247,7,0.0122591944,36061019500,7235,1177,0.1626814098,7632,741,0.09709119497,7632,342,0.04481132075,19637,0.019637,58410.14412
360610199005,360610199005,Block Group 5; Census Tract 199; New York County; New York,Manhattan,1951,1008,931,0.9236111111,744,325,0.436827957,231,0.1184008201,554,0.2839569452,854,0.437724244,11,0.00563813429,687,0.3521271143,319,0.1635058944,368,0.3650793651,36061019900,6060,1194,0.197029703,8527,824,0.09663422071,8527,283,0.03318869473,21784,0.021784,89561.1458
360610211005,360610211005,Block Group 5; Census Tract 211; New York County; New York,Manhattan,1792,712,712,1,437,333,0.76201373,580,0.3236607143,462,0.2578125,0,0,976,0.5446428571,0,0,816,0.4553571429,74,0.1039325843,36061021100,8749,2596,0.2967196251,9846,1796,0.1824091001,9846,404,0.04103189112,30010,0.03001,59713.42886
360610216005,360610216005,Block Group 5; Census Tract 216; New York County; New York,Manhattan,1925,1046,1029,0.9837476099,1109,663,0.5978358882,182,0.09454545455,190,0.0987012987,404,0.2098701299,619,0.3215584416,93,0.04831168831,575,0.2987012987,35,0.03346080306,36061021600,8905,1397,0.1568781583,8912,732,0.08213644524,8912,690,0.07742369838,42942,0.042942,44827.90741
